cin,nom,prenom,age,genre,profession,region,Prime_de_assurance_en_DT,Sujets_demande,description,type_demande,Date_demande
C27509591,Nom_122,Prenom_138,33.01541125384544,Homme,Profession_21,Kebili,553,Sujet_2,Description_7,Type_1,01/24/2023
C75999343,Nom_618,Prenom_427,43.99352769457013,Homme,Profession_20,Beja,432,Sujet_3,Description_17,Type_3,11/03/2023
C39334110,Nom_877,Prenom_161,36.17202154619654,Femme,Profession_39,Gabes,560,Sujet_9,Description_14,Type_1,08/23/2023
C90754873,Nom_943,Prenom_318,50.28492023559396,Homme,Profession_35,Medenine,186,Sujet_9,Description_3,Type_5,10/15/2023
C49554111,Nom_465,Prenom_354,59.0057140026277,Femme,Profession_61,Nabeul,997,Sujet_2,Description_16,Type_5,06/17/2023
C35716327,Nom_634,Prenom_12,54.815240058618826,Femme,Profession_82,Jendouba,830,Sujet_1,Description_5,Type_2,05/22/2023
C45882932,Nom_182,Prenom_966,38.08812684448609,Femme,Profession_52,Kasserine,414,Sujet_3,Description_16,Type_4,08/23/2023
C93080847,Nom_417,Prenom_326,39.34996447266212,Homme,Profession_81,Nabeul,372,Sujet_10,Description_6,Type_1,07/24/2023
C78809467,Nom_31,Prenom_708,23.55559368564439,Homme,Profession_72,Le Kef,132,Sujet_3,Description_11,Type_2,09/05/2023
C96502052,Nom_856,Prenom_708,39.81222678399822,Homme,Profession_72,La Manouba,749,Sujet_5,Description_8,Type_1,06/04/2023
C79521936,Nom_73,Prenom_482,40.12077969769914,Femme,Profession_68,Jendouba,823,Sujet_4,Description_13,Type_3,07/04/2023
C36410089,Nom_138,Prenom_234,42.02296085548232,Homme,Profession_54,Kairouan,818,Sujet_1,Description_13,Type_5,07/13/2023
C48737647,Nom_300,Prenom_970,27.783744837863917,Femme,Profession_19,Gafsa,839,Sujet_2,Description_16,Type_3,03/03/2023
C51763752,Nom_254,Prenom_504,14.6614123509747,Homme,Profession_61,Siliana,737,Sujet_9,Description_1,Type_1,06/28/2023
C18421788,Nom_251,Prenom_723,34.65645567640943,Femme,Profession_77,Ben Arous,552,Sujet_4,Description_15,Type_3,12/23/2023
C10541733,Nom_667,Prenom_163,34.7412951999042,Homme,Profession_86,Zaghouan,598,Sujet_1,Description_14,Type_4,12/20/2023
C72433166,Nom_717,Prenom_69,25.030570143440826,Homme,Profession_21,Le Kef,396,Sujet_4,Description_13,Type_2,11/12/2023
C12485602,Nom_344,Prenom_60,46.63972119591459,Femme,Profession_58,Kairouan,677,Sujet_2,Description_4,Type_2,07/04/2023
C64759691,Nom_55,Prenom_454,22.29509452279067,Homme,Profession_95,Tunis,359,Sujet_6,Description_13,Type_3,08/07/2023
C31724536,Nom_340,Prenom_341,33.703640254602384,Homme,Profession_4,Sousse,537,Sujet_2,Description_5,Type_4,05/14/2023
C87518488,Nom_996,Prenom_306,30.440270066265022,Femme,Profession_60,Tataouine,149,Sujet_10,Description_7,Type_2,12/20/2023
C82821147,Nom_306,Prenom_708,41.94788000508929,Homme,Profession_57,Monastir,774,Sujet_2,Description_8,Type_3,05/20/2023
C78919098,Nom_815,Prenom_355,35.03435496425497,Homme,Profession_48,La Manouba,888,Sujet_9,Description_6,Type_3,11/13/2023
C28395394,Nom_154,Prenom_311,23.54430912639263,Homme,Profession_30,Nabeul,603,Sujet_5,Description_17,Type_1,03/04/2023
C24415383,Nom_243,Prenom_443,34.701542865154835,Homme,Profession_31,Mahdia,420,Sujet_10,Description_8,Type_4,01/08/2023
C55267870,Nom_88,Prenom_158,45.95386555483742,Homme,Profession_67,Zaghouan,720,Sujet_9,Description_4,Type_3,12/28/2023
C15665037,Nom_256,Prenom_938,46.540742381017566,Homme,Profession_78,Bizerte,395,Sujet_8,Description_5,Type_2,07/11/2023
C67883274,Nom_135,Prenom_125,24.398825326636707,Femme,Profession_99,Beja,673,Sujet_8,Description_6,Type_2,10/20/2023
C39406335,Nom_378,Prenom_640,42.9298129868658,Femme,Profession_29,Gabes,924,Sujet_5,Description_16,Type_3,11/26/2023
C96251023,Nom_111,Prenom_159,31.94028504221799,Femme,Profession_81,Mahdia,662,Sujet_1,Description_14,Type_5,06/13/2023
C82508815,Nom_971,Prenom_793,33.287021203641295,Homme,Profession_15,Beja,562,Sujet_10,Description_1,Type_3,10/01/2023
C68166389,Nom_207,Prenom_240,36.386247226978526,Homme,Profession_54,Mahdia,514,Sujet_2,Description_11,Type_2,08/04/2023
C14218198,Nom_606,Prenom_302,32.49943559834742,Homme,Profession_79,Medenine,243,Sujet_5,Description_7,Type_2,12/08/2023
C77626841,Nom_912,Prenom_138,44.32118859969161,Femme,Profession_64,Tozeur,146,Sujet_9,Description_5,Type_1,12/15/2023
C71021378,Nom_73,Prenom_249,14.376351470459412,Femme,Profession_3,Medenine,912,Sujet_9,Description_3,Type_1,03/27/2023
C58809518,Nom_592,Prenom_421,14.797379047374868,Femme,Profession_64,Tunis,644,Sujet_7,Description_3,Type_1,06/24/2023
C43331092,Nom_219,Prenom_326,32.27723735272184,Femme,Profession_11,Sidi Bouzid,498,Sujet_7,Description_18,Type_4,03/08/2023
C32820061,Nom_628,Prenom_90,42.894490662024374,Homme,Profession_1,Bizerte,778,Sujet_9,Description_6,Type_2,07/10/2023
C78326243,Nom_110,Prenom_958,39.43592976065124,Femme,Profession_74,Kairouan,330,Sujet_3,Description_9,Type_2,04/20/2023
C83273256,Nom_577,Prenom_544,35.26433537254395,Femme,Profession_89,Kebili,760,Sujet_7,Description_11,Type_1,08/13/2023
C72056731,Nom_710,Prenom_127,37.117560110099234,Femme,Profession_6,Nabeul,163,Sujet_2,Description_9,Type_4,02/09/2023
C89912250,Nom_571,Prenom_54,18.98435326327238,Homme,Profession_59,Beja,136,Sujet_8,Description_5,Type_2,07/10/2023
C62035786,Nom_374,Prenom_851,31.680614083880045,Homme,Profession_31,Nabeul,661,Sujet_5,Description_16,Type_3,08/16/2023
C71530447,Nom_225,Prenom_794,25.275843718205664,Homme,Profession_55,Le Kef,949,Sujet_9,Description_12,Type_2,07/22/2023
C74658963,Nom_573,Prenom_427,34.33726086085408,Homme,Profession_49,Gafsa,370,Sujet_3,Description_14,Type_3,10/11/2023
C60892321,Nom_252,Prenom_948,29.490679624231127,Femme,Profession_56,Sfax,451,Sujet_6,Description_2,Type_2,12/23/2023
C91939982,Nom_10,Prenom_857,62.6229107904622,Homme,Profession_95,Tataouine,366,Sujet_6,Description_12,Type_2,10/24/2023
C10088993,Nom_634,Prenom_644,28.906562863146778,Homme,Profession_66,Bizerte,699,Sujet_9,Description_12,Type_3,04/22/2023
C68727370,Nom_522,Prenom_619,47.666257477490575,Femme,Profession_99,Nabeul,373,Sujet_2,Description_12,Type_5,10/18/2023
C32950723,Nom_54,Prenom_315,28.438229027447335,Homme,Profession_15,Ariana,507,Sujet_8,Description_14,Type_1,05/02/2023
C62156422,Nom_801,Prenom_294,42.69297802178723,Homme,Profession_3,Zaghouan,654,Sujet_1,Description_12,Type_4,01/19/2023
C39759824,Nom_36,Prenom_987,32.89158047752382,Homme,Profession_31,Kairouan,860,Sujet_6,Description_5,Type_2,09/13/2023
C72913166,Nom_79,Prenom_967,31.478970901785132,Femme,Profession_65,Tozeur,411,Sujet_10,Description_16,Type_5,12/23/2023
C50748180,Nom_544,Prenom_28,46.70651132155621,Homme,Profession_33,Monastir,481,Sujet_1,Description_15,Type_1,12/24/2023
C45430144,Nom_330,Prenom_105,52.02928764065974,Femme,Profession_60,Sidi Bouzid,454,Sujet_9,Description_12,Type_3,12/12/2023
C46282493,Nom_560,Prenom_213,53.203940395113655,Femme,Profession_98,Medenine,253,Sujet_9,Description_4,Type_4,04/13/2023
C98278864,Nom_264,Prenom_453,40.53548869095225,Homme,Profession_31,Sidi Bouzid,909,Sujet_8,Description_9,Type_3,10/17/2023
C46801416,Nom_190,Prenom_46,29.76514809675354,Femme,Profession_6,Kasserine,339,Sujet_9,Description_20,Type_2,07/22/2023
C40137146,Nom_27,Prenom_5,33.99616653865003,Homme,Profession_74,Ariana,774,Sujet_8,Description_1,Type_2,12/08/2023
C52244375,Nom_788,Prenom_111,31.755414709678963,Femme,Profession_32,Gafsa,561,Sujet_4,Description_5,Type_4,08/20/2023
C44836685,Nom_708,Prenom_642,45.31157095327026,Homme,Profession_35,Ariana,626,Sujet_5,Description_18,Type_2,12/28/2023
C76960437,Nom_949,Prenom_521,34.58166013020182,Femme,Profession_28,Sousse,524,Sujet_2,Description_6,Type_4,05/25/2023
C94539224,Nom_32,Prenom_264,33.66839514006199,Homme,Profession_63,Bizerte,193,Sujet_9,Description_9,Type_2,06/03/2023
C22607033,Nom_589,Prenom_533,21.02284074347,Femme,Profession_28,Sousse,119,Sujet_2,Description_4,Type_4,02/19/2023
C57726829,Nom_863,Prenom_6,29.565026447301907,Femme,Profession_57,Monastir,304,Sujet_7,Description_10,Type_2,10/17/2023
C48514135,Nom_452,Prenom_848,41.415195408121264,Femme,Profession_9,Gabes,898,Sujet_9,Description_13,Type_1,12/02/2023
C18953971,Nom_879,Prenom_684,40.96195239183718,Femme,Profession_79,Gabes,963,Sujet_6,Description_6,Type_5,06/28/2023
C37318272,Nom_785,Prenom_397,51.31680201541375,Homme,Profession_30,Nabeul,758,Sujet_5,Description_16,Type_3,08/12/2023
C84247091,Nom_607,Prenom_835,55.71990884883678,Homme,Profession_43,La Manouba,293,Sujet_7,Description_8,Type_2,07/21/2023
C49755852,Nom_288,Prenom_980,38.735873265696505,Femme,Profession_63,Sfax,864,Sujet_10,Description_13,Type_3,06/15/2023
C58634222,Nom_114,Prenom_523,40.61329014996311,Homme,Profession_54,Monastir,616,Sujet_10,Description_19,Type_5,03/23/2023
C10145551,Nom_847,Prenom_373,4.134435411439782,Femme,Profession_81,Mahdia,491,Sujet_6,Description_7,Type_5,10/26/2023
C32274014,Nom_167,Prenom_180,47.53664911823032,Homme,Profession_82,Bizerte,281,Sujet_3,Description_17,Type_4,01/09/2023
C80988474,Nom_190,Prenom_701,25.14049132000295,Homme,Profession_8,Monastir,412,Sujet_6,Description_5,Type_1,09/23/2023
C85496829,Nom_633,Prenom_456,43.71764409442545,Femme,Profession_35,Beja,746,Sujet_7,Description_3,Type_1,04/20/2023
C58422648,Nom_108,Prenom_648,42.749359195203354,Femme,Profession_82,La Manouba,315,Sujet_10,Description_5,Type_3,05/16/2023
C90885169,Nom_756,Prenom_182,48.92791819712178,Femme,Profession_77,Kasserine,787,Sujet_8,Description_17,Type_5,08/25/2023
C72149896,Nom_343,Prenom_746,37.459037609240454,Homme,Profession_65,Zaghouan,290,Sujet_10,Description_4,Type_2,11/12/2023
C80758414,Nom_895,Prenom_462,37.79556203126808,Homme,Profession_58,Zaghouan,437,Sujet_10,Description_2,Type_4,04/16/2023
C29306051,Nom_4,Prenom_660,40.33361192023687,Homme,Profession_92,Nabeul,976,Sujet_3,Description_8,Type_1,11/13/2023
C22338348,Nom_49,Prenom_203,30.32640610019766,Homme,Profession_40,Gafsa,562,Sujet_7,Description_10,Type_2,08/17/2023
C66325612,Nom_597,Prenom_416,47.93594178177961,Homme,Profession_92,Ariana,115,Sujet_10,Description_9,Type_4,07/12/2023
C75201843,Nom_477,Prenom_964,10.291931808207796,Femme,Profession_100,Beja,899,Sujet_8,Description_8,Type_1,10/18/2023
C69301450,Nom_269,Prenom_720,43.707012523653916,Homme,Profession_73,Jendouba,665,Sujet_9,Description_6,Type_1,04/11/2023
C84944328,Nom_725,Prenom_866,44.678067793441954,Homme,Profession_90,Kebili,245,Sujet_10,Description_7,Type_1,11/25/2023
C70599308,Nom_139,Prenom_174,41.063898289751954,Homme,Profession_43,Ariana,430,Sujet_1,Description_17,Type_4,04/25/2023
C53053886,Nom_928,Prenom_390,14.673028778265163,Femme,Profession_91,Jendouba,429,Sujet_2,Description_18,Type_3,02/02/2023
C68894863,Nom_447,Prenom_189,23.36452801667493,Femme,Profession_72,Siliana,841,Sujet_10,Description_20,Type_2,04/27/2023
C18156661,Nom_642,Prenom_785,40.12828349797259,Homme,Profession_85,Sousse,919,Sujet_8,Description_3,Type_3,10/08/2023
C15476243,Nom_967,Prenom_202,31.132584187544317,Femme,Profession_8,Monastir,556,Sujet_4,Description_18,Type_2,05/04/2023
C75360663,Nom_535,Prenom_375,37.93107442830111,Femme,Profession_55,Sfax,113,Sujet_2,Description_9,Type_4,12/03/2023
C22369725,Nom_16,Prenom_113,43.29865004280855,Femme,Profession_30,Mahdia,263,Sujet_10,Description_12,Type_3,02/12/2023
C11938872,Nom_730,Prenom_122,35.18931180941161,Femme,Profession_28,Kasserine,838,Sujet_9,Description_19,Type_2,11/25/2023
C38458472,Nom_751,Prenom_609,20.712374344434934,Homme,Profession_97,Medenine,491,Sujet_3,Description_6,Type_3,08/21/2023
C59713207,Nom_659,Prenom_929,41.51873464701577,Homme,Profession_81,Tunis,639,Sujet_5,Description_18,Type_1,04/11/2023
C34578267,Nom_644,Prenom_158,54.09199665138905,Femme,Profession_15,Kairouan,803,Sujet_1,Description_3,Type_1,10/25/2023
C59455188,Nom_900,Prenom_668,43.13316357725434,Homme,Profession_92,Beja,819,Sujet_4,Description_10,Type_1,06/25/2023
C55240037,Nom_885,Prenom_382,39.32023008666671,Femme,Profession_36,Jendouba,982,Sujet_9,Description_6,Type_5,08/21/2023
C35539251,Nom_208,Prenom_950,37.7298862162256,Femme,Profession_22,Jendouba,375,Sujet_2,Description_3,Type_5,04/01/2023
C31610988,Nom_963,Prenom_1,39.2821897341478,Homme,Profession_99,Medenine,552,Sujet_2,Description_20,Type_3,04/25/2023
C62826386,Nom_477,Prenom_280,22.653798472265485,Femme,Profession_86,Mahdia,615,Sujet_1,Description_6,Type_1,04/28/2023
C67264794,Nom_557,Prenom_555,45.47412606846146,Homme,Profession_52,Le Kef,981,Sujet_3,Description_20,Type_4,07/15/2023
C98911602,Nom_823,Prenom_23,50.12624330960512,Femme,Profession_64,Nabeul,579,Sujet_6,Description_16,Type_4,02/17/2023
C64820548,Nom_485,Prenom_782,37.912102534615045,Femme,Profession_86,Kairouan,568,Sujet_10,Description_14,Type_4,04/27/2023
C65585530,Nom_405,Prenom_227,52.76519423743596,Homme,Profession_54,Gabes,176,Sujet_1,Description_8,Type_2,07/10/2023
C67068409,Nom_269,Prenom_643,34.58580325595027,Femme,Profession_57,Gabes,318,Sujet_9,Description_12,Type_1,03/26/2023
C22205498,Nom_16,Prenom_579,43.7455314916685,Homme,Profession_83,Ben Arous,371,Sujet_2,Description_15,Type_2,07/24/2023
C37452520,Nom_646,Prenom_124,19.20605091165562,Homme,Profession_6,Bizerte,184,Sujet_1,Description_13,Type_5,08/26/2023
C33349139,Nom_696,Prenom_103,26.995608158961943,Femme,Profession_98,Sousse,129,Sujet_9,Description_6,Type_4,05/26/2023
C45450702,Nom_891,Prenom_314,64.15761728053246,Homme,Profession_89,Siliana,190,Sujet_8,Description_17,Type_4,11/11/2023
C85709554,Nom_216,Prenom_350,33.45058885290343,Homme,Profession_100,Monastir,602,Sujet_8,Description_4,Type_3,04/28/2023
C41083598,Nom_9,Prenom_761,24.01531323839513,Homme,Profession_76,Tataouine,473,Sujet_1,Description_2,Type_5,07/19/2023
C52021812,Nom_41,Prenom_798,51.17535655762413,Femme,Profession_51,Jendouba,162,Sujet_4,Description_3,Type_4,05/12/2023
C32999692,Nom_301,Prenom_661,39.750951153426776,Femme,Profession_74,Sfax,260,Sujet_8,Description_3,Type_1,12/05/2023
C40851388,Nom_665,Prenom_429,31.770090365747325,Homme,Profession_11,Mahdia,494,Sujet_4,Description_2,Type_1,07/28/2023
C15107871,Nom_114,Prenom_227,51.92790957316016,Homme,Profession_64,Kairouan,164,Sujet_2,Description_15,Type_3,10/06/2023
C59489485,Nom_478,Prenom_361,31.64319560046513,Femme,Profession_91,Mahdia,428,Sujet_7,Description_1,Type_4,06/10/2023
C74401494,Nom_788,Prenom_909,27.34278940811725,Femme,Profession_49,Mahdia,588,Sujet_1,Description_12,Type_3,03/12/2023
C93865465,Nom_629,Prenom_111,22.8100532726228,Femme,Profession_10,Tunis,698,Sujet_9,Description_6,Type_2,01/25/2023
C35821643,Nom_481,Prenom_568,36.91485925820125,Homme,Profession_68,Sfax,508,Sujet_9,Description_12,Type_1,08/09/2023
C38798090,Nom_657,Prenom_154,32.11444160478505,Homme,Profession_82,Nabeul,258,Sujet_4,Description_12,Type_3,07/05/2023
C32769217,Nom_310,Prenom_908,29.994460492989354,Femme,Profession_85,Kairouan,224,Sujet_5,Description_16,Type_1,09/17/2023
C74362158,Nom_861,Prenom_632,56.63347357285423,Homme,Profession_100,Bizerte,621,Sujet_8,Description_12,Type_3,10/22/2023
C86064682,Nom_237,Prenom_588,44.72151315031829,Femme,Profession_6,Ben Arous,750,Sujet_3,Description_13,Type_1,09/27/2023
C63152360,Nom_522,Prenom_948,34.46525455079775,Femme,Profession_53,Monastir,383,Sujet_7,Description_17,Type_5,03/16/2023
C39770721,Nom_708,Prenom_835,38.86797600555136,Femme,Profession_30,Bizerte,896,Sujet_7,Description_13,Type_4,09/06/2023
C62585644,Nom_306,Prenom_12,48.23900193737171,Femme,Profession_79,Zaghouan,872,Sujet_10,Description_1,Type_3,03/07/2023
C15882571,Nom_909,Prenom_242,26.967840282013782,Femme,Profession_89,Ariana,760,Sujet_10,Description_15,Type_1,11/12/2023
C34507637,Nom_159,Prenom_42,18.336189771920928,Homme,Profession_94,Mahdia,368,Sujet_3,Description_13,Type_4,07/28/2023
C44620869,Nom_905,Prenom_60,45.650263576718984,Femme,Profession_66,Sousse,555,Sujet_2,Description_15,Type_5,09/21/2023
C88370225,Nom_432,Prenom_290,35.53626509922971,Homme,Profession_35,Ariana,333,Sujet_10,Description_16,Type_4,08/22/2023
C42655376,Nom_787,Prenom_786,29.10241914395719,Homme,Profession_66,Kairouan,235,Sujet_6,Description_18,Type_4,10/15/2023
C50764247,Nom_755,Prenom_257,46.89666108280332,Homme,Profession_89,Jendouba,269,Sujet_8,Description_14,Type_3,03/02/2023
C49495015,Nom_772,Prenom_672,43.020157799807116,Homme,Profession_13,Mahdia,255,Sujet_10,Description_18,Type_5,03/13/2023
C72855698,Nom_309,Prenom_942,26.924149927425425,Homme,Profession_36,Ariana,528,Sujet_7,Description_18,Type_1,04/27/2023
C41725107,Nom_249,Prenom_566,36.04241547084073,Femme,Profession_29,Bizerte,519,Sujet_2,Description_17,Type_2,04/23/2023
C42405078,Nom_714,Prenom_858,25.484694068797342,Femme,Profession_72,Bizerte,235,Sujet_7,Description_20,Type_5,03/12/2023
C96899506,Nom_66,Prenom_90,42.296428669385314,Homme,Profession_64,Tozeur,388,Sujet_9,Description_8,Type_5,09/26/2023
C13857914,Nom_495,Prenom_879,36.72726249949878,Femme,Profession_99,Siliana,927,Sujet_2,Description_4,Type_5,03/12/2023
C31636810,Nom_593,Prenom_70,26.199617505312773,Homme,Profession_99,Kasserine,576,Sujet_5,Description_20,Type_1,12/18/2023
C95882514,Nom_170,Prenom_841,27.637741461364428,Homme,Profession_91,Kebili,205,Sujet_7,Description_10,Type_4,10/24/2023
C23531643,Nom_470,Prenom_382,31.099222747059876,Homme,Profession_50,Beja,695,Sujet_3,Description_5,Type_1,05/09/2023
C24222711,Nom_741,Prenom_533,16.87536900967508,Homme,Profession_42,Ben Arous,180,Sujet_1,Description_9,Type_5,06/19/2023
C65657833,Nom_308,Prenom_894,32.26204215364603,Femme,Profession_72,Sousse,698,Sujet_4,Description_13,Type_2,02/20/2023
C72697042,Nom_927,Prenom_475,31.57538388709802,Homme,Profession_2,Siliana,134,Sujet_4,Description_8,Type_3,12/22/2023
C57049451,Nom_904,Prenom_467,41.98196124236821,Homme,Profession_42,Sfax,352,Sujet_7,Description_7,Type_3,05/04/2023
C45658929,Nom_753,Prenom_18,24.71437320245919,Homme,Profession_71,Jendouba,865,Sujet_6,Description_10,Type_3,05/23/2023
C62509060,Nom_397,Prenom_591,20.42546173999259,Femme,Profession_29,Gabes,956,Sujet_7,Description_13,Type_1,12/15/2023
C74519704,Nom_738,Prenom_460,15.844871904362357,Femme,Profession_64,Beja,129,Sujet_8,Description_5,Type_4,09/21/2023
C55520647,Nom_628,Prenom_826,36.64240428418006,Femme,Profession_52,Gafsa,326,Sujet_8,Description_17,Type_1,01/11/2023
C83545945,Nom_861,Prenom_772,49.640993051025326,Femme,Profession_38,Beja,233,Sujet_7,Description_5,Type_1,03/02/2023
C10590462,Nom_21,Prenom_684,32.18788129555239,Homme,Profession_31,Monastir,663,Sujet_8,Description_4,Type_3,04/10/2023
C90761769,Nom_447,Prenom_728,56.33166083553682,Femme,Profession_29,Gafsa,290,Sujet_6,Description_10,Type_3,03/24/2023
C86416456,Nom_209,Prenom_943,39.47225670809521,Femme,Profession_34,Gabes,129,Sujet_2,Description_5,Type_4,03/03/2023
C64005456,Nom_776,Prenom_426,41.971688674757885,Femme,Profession_47,Sousse,621,Sujet_10,Description_9,Type_5,06/21/2023
C21545131,Nom_152,Prenom_278,17.806225281087183,Femme,Profession_49,Le Kef,539,Sujet_5,Description_13,Type_5,08/22/2023
C28023098,Nom_505,Prenom_549,36.44095602858456,Femme,Profession_3,Jendouba,937,Sujet_2,Description_11,Type_2,08/13/2023
C29928784,Nom_985,Prenom_963,38.145779221745585,Homme,Profession_58,Tozeur,334,Sujet_5,Description_18,Type_3,07/20/2023
C81124858,Nom_319,Prenom_876,60.62153615091525,Femme,Profession_67,Sfax,640,Sujet_6,Description_7,Type_5,06/06/2023
C89422789,Nom_71,Prenom_550,26.800465505188697,Femme,Profession_99,Ben Arous,999,Sujet_4,Description_10,Type_5,11/18/2023
C15656024,Nom_438,Prenom_729,29.40026868771806,Homme,Profession_71,La Manouba,513,Sujet_2,Description_19,Type_1,04/07/2023
C68194763,Nom_306,Prenom_567,46.66452379535219,Femme,Profession_43,Nabeul,584,Sujet_7,Description_7,Type_2,02/11/2023
C53944413,Nom_884,Prenom_861,38.20088657937316,Femme,Profession_18,La Manouba,799,Sujet_6,Description_1,Type_4,04/09/2023
C54023573,Nom_646,Prenom_279,41.005418827884185,Homme,Profession_24,Ben Arous,671,Sujet_5,Description_17,Type_4,12/28/2023
C11439780,Nom_723,Prenom_266,45.96880741859077,Homme,Profession_77,Kairouan,508,Sujet_3,Description_20,Type_4,10/05/2023
C92270349,Nom_573,Prenom_746,39.75962828958517,Homme,Profession_69,Kasserine,121,Sujet_2,Description_12,Type_2,09/14/2023
C30651174,Nom_46,Prenom_55,26.99918835340648,Femme,Profession_70,Beja,293,Sujet_5,Description_14,Type_5,10/27/2023
C83609574,Nom_314,Prenom_286,47.41501234524164,Femme,Profession_80,Mahdia,501,Sujet_4,Description_13,Type_4,02/03/2023
C36319434,Nom_477,Prenom_351,32.64817889386178,Homme,Profession_52,Tozeur,780,Sujet_9,Description_3,Type_3,02/19/2023
C81975472,Nom_345,Prenom_114,48.13202109082474,Femme,Profession_51,Le Kef,110,Sujet_8,Description_2,Type_4,04/12/2023
C95196008,Nom_98,Prenom_88,36.5624641025019,Femme,Profession_53,Nabeul,923,Sujet_4,Description_8,Type_3,08/07/2023
C27474829,Nom_833,Prenom_484,38.44959775984026,Femme,Profession_2,Tataouine,944,Sujet_7,Description_8,Type_2,09/24/2023
C50480996,Nom_992,Prenom_641,32.12713910720011,Femme,Profession_95,Medenine,762,Sujet_6,Description_19,Type_3,03/02/2023
C55941661,Nom_535,Prenom_685,40.25356812501272,Homme,Profession_7,Tataouine,741,Sujet_9,Description_16,Type_2,01/17/2023
C42069648,Nom_416,Prenom_597,48.41883710785843,Homme,Profession_82,Le Kef,322,Sujet_8,Description_16,Type_1,06/02/2023
C84343373,Nom_273,Prenom_205,22.889144558758147,Homme,Profession_16,Nabeul,802,Sujet_2,Description_14,Type_4,03/25/2023
C10495747,Nom_213,Prenom_178,30.091154403342298,Homme,Profession_77,Bizerte,923,Sujet_10,Description_16,Type_2,08/19/2023
C22242404,Nom_614,Prenom_377,44.000249410245374,Femme,Profession_58,Kebili,400,Sujet_9,Description_7,Type_1,08/27/2023
C66639948,Nom_814,Prenom_970,52.295805959545255,Femme,Profession_50,Zaghouan,479,Sujet_4,Description_11,Type_4,08/17/2023
C37656674,Nom_208,Prenom_701,24.87631762813076,Homme,Profession_83,Sousse,553,Sujet_2,Description_13,Type_3,02/13/2023
C59680115,Nom_551,Prenom_97,55.068149543893966,Femme,Profession_28,Siliana,112,Sujet_8,Description_14,Type_3,05/01/2023
C61053484,Nom_24,Prenom_414,45.29718407754642,Homme,Profession_2,Ariana,918,Sujet_7,Description_7,Type_2,10/25/2023
C33394481,Nom_477,Prenom_776,23.443146547526077,Femme,Profession_80,Sousse,657,Sujet_1,Description_2,Type_2,06/05/2023
C44417318,Nom_446,Prenom_515,23.101385413781543,Homme,Profession_75,Tozeur,257,Sujet_3,Description_10,Type_3,03/27/2023
C26639154,Nom_96,Prenom_296,35.148691655681056,Homme,Profession_37,Tunis,135,Sujet_4,Description_8,Type_1,03/10/2023
C66919961,Nom_617,Prenom_91,53.09095824017199,Homme,Profession_38,Tunis,477,Sujet_3,Description_16,Type_5,02/25/2023
C69649839,Nom_332,Prenom_276,32.135601383470686,Homme,Profession_47,Sousse,195,Sujet_7,Description_16,Type_2,05/23/2023
C18990392,Nom_643,Prenom_822,37.732663094998244,Homme,Profession_6,Bizerte,279,Sujet_10,Description_19,Type_1,05/14/2023
C90406602,Nom_237,Prenom_162,37.41733433450608,Homme,Profession_21,Tozeur,179,Sujet_2,Description_10,Type_4,04/20/2023
C85267724,Nom_926,Prenom_940,48.21500690207381,Femme,Profession_56,Le Kef,976,Sujet_10,Description_17,Type_2,12/06/2023
C81233887,Nom_588,Prenom_484,32.73412905046989,Homme,Profession_73,Le Kef,599,Sujet_7,Description_18,Type_2,03/14/2023
C17212669,Nom_665,Prenom_975,30.989832053569657,Homme,Profession_80,Tataouine,478,Sujet_10,Description_14,Type_2,06/27/2023
C58112464,Nom_24,Prenom_887,58.75029231661096,Homme,Profession_22,Siliana,790,Sujet_3,Description_4,Type_3,09/09/2023
C51366928,Nom_460,Prenom_900,22.293865320982924,Femme,Profession_4,Sfax,503,Sujet_3,Description_5,Type_4,05/12/2023
C13392145,Nom_744,Prenom_511,45.16223981485822,Femme,Profession_41,Zaghouan,298,Sujet_9,Description_8,Type_5,01/06/2023
C13191959,Nom_350,Prenom_263,44.44995787763406,Homme,Profession_84,Zaghouan,903,Sujet_7,Description_20,Type_5,02/11/2023
C97126375,Nom_271,Prenom_277,24.090226953412216,Homme,Profession_33,Beja,248,Sujet_9,Description_5,Type_1,09/05/2023
C55175710,Nom_545,Prenom_818,42.46803772446949,Femme,Profession_90,Sousse,352,Sujet_2,Description_5,Type_4,11/07/2023
C23410368,Nom_338,Prenom_473,34.503850685301366,Femme,Profession_97,Nabeul,797,Sujet_3,Description_11,Type_5,12/07/2023
C53568275,Nom_43,Prenom_773,47.27406730830421,Femme,Profession_3,Nabeul,871,Sujet_1,Description_9,Type_2,02/01/2023
C70731745,Nom_251,Prenom_416,45.16242579033102,Homme,Profession_14,Tozeur,520,Sujet_2,Description_9,Type_2,05/03/2023
C79786470,Nom_327,Prenom_52,24.477018930396632,Homme,Profession_2,Siliana,599,Sujet_2,Description_3,Type_5,04/14/2023
C73867162,Nom_672,Prenom_514,43.205280595559,Homme,Profession_84,Ben Arous,791,Sujet_9,Description_5,Type_5,09/22/2023
C63133891,Nom_342,Prenom_631,28.046341289126946,Femme,Profession_40,Sousse,811,Sujet_1,Description_20,Type_5,02/05/2023
C65688047,Nom_832,Prenom_194,32.96839294123666,Homme,Profession_95,Gafsa,954,Sujet_7,Description_8,Type_5,03/07/2023
C81352887,Nom_524,Prenom_133,64.16585833804547,Femme,Profession_20,Kairouan,806,Sujet_3,Description_6,Type_5,07/09/2023
